Site_ID,Lat,Lon,Total_Facilities,Diversity_Index,Facility_Types_List,Subtype_Diversity
1000068,52.9257,-1.143705,10,7,"2, 4, 6, 7, 7, 7, 12, 12, 13, 17",9
1000070,51.39739,-1.298654,5,5,"2, 6, 7, 12, 13",5
1000071,51.40528,-0.1183567,8,5,"2, 5, 5, 5, 7, 12, 17, 17",7
1000072,51.7389,-0.3066956,8,4,"2, 7, 7, 12, 12, 12, 13, 13",6
1000073,51.33073,-0.4993816,7,4,"2, 7, 12, 12, 12, 13, 13",6
1000074,51.39207,-0.3161825,5,3,"2, 7, 7, 12, 12",4
1000075,51.42067,-0.889746,4,4,"2, 6, 12, 17",4
1000076,51.44338,-2.667413,11,6,"2, 6, 6, 7, 7, 7, 12, 12, 13, 17, 17",8
1000077,51.46297,-0.2451923,14,7,"2, 4, 7, 7, 9, 12, 12, 12, 13, 13, 17, 17, 17, 17",9
1000078,51.38924,-0.7418575,11,7,"2, 4, 6, 7, 7, 12, 12, 12, 13, 17, 17",8
1000079,52.39547,-1.808945,10,7,"2, 4, 6, 7, 7, 7, 12, 12, 13, 17",9
1000080,54.55817,-1.27978,3,3,"2, 7, 12",3
1000081,50.47076,-4.27845,8,6,"2, 7, 7, 9, 9, 12, 13, 17",7
1000082,54.86506,-1.430842,10,7,"2, 4, 4, 6, 7, 7, 12, 12, 13, 17",10
1000083,52.5685,-0.2986249,9,6,"2, 4, 6, 7, 7, 12, 12, 12, 17",7
1000084,53.52847,-2.402328,6,3,"2, 7, 7, 12, 12, 12",5
1000085,53.2825,-2.131256,8,6,"2, 7, 9, 9, 12, 12, 13, 17",8
1000087,53.83436,-1.589734,5,4,"2, 7, 12, 12, 13",5
1000088,52.90311,-1.240937,6,4,"2, 7, 12, 12, 12, 13",5
1000089,51.59005,-1.721307,6,4,"2, 7, 12, 12, 13, 13",5
1000090,53.40266,-2.809879,6,4,"2, 7, 12, 12, 13, 13",6
1000091,53.34857,-2.985893,6,5,"2, 7, 8, 12, 12, 13",5
1000092,53.38639,-2.210825,5,4,"2, 7, 12, 12, 13",4
1000093,53.38323,-2.595125,5,4,"2, 7, 12, 12, 13",4
1000094,52.39038,-1.489565,12,7,"2, 4, 4, 6, 7, 7, 12, 12, 12, 12, 13, 17",9
1000095,53.40374,-2.220161,5,3,"2, 2, 7, 12, 12",3
1000096,53.59398,-2.702241,5,4,"2, 7, 12, 12, 13",5
1000097,51.51729,-0.1303778,9,5,"2, 6, 7, 12, 12, 12, 12, 12, 13",5
1000098,53.47656,-2.256929,4,4,"2, 6, 7, 12",4
1000099,51.51238,-0.4443657,5,4,"2, 6, 7, 12, 12",4
1000100,51.60202,-0.4196007,6,4,"2, 7, 12, 12, 13, 13",5
1000101,51.52391,-0.6415008,4,4,"2, 7, 12, 13",4
1000102,51.24708,-1.124379,7,7,"2, 6, 7, 8, 12, 13, 17",7
1000103,53.23603,-1.456851,5,5,"2, 7, 12, 13, 17",5
1000105,51.28365,-1.057461,7,5,"2, 4, 7, 7, 12, 12, 17",5
1000106,51.7689,-0.6284301,6,4,"2, 7, 7, 12, 12, 17",4
1000107,51.50944,-0.1366223,3,3,"2, 7, 13",3
1000109,51.36074,-2.328633,8,6,"2, 4, 7, 7, 9, 12, 17, 17",7
1000110,51.13253,-0.126333,6,5,"2, 7, 12, 12, 13, 17",5
1000111,53.83141,-1.819736,4,3,"2, 7, 12, 12",3
1000112,51.50586,-0.08481961,6,4,"2, 7, 12, 12, 12, 13",5
1000113,52.28996,-1.536717,3,3,"2, 7, 12",3
1000114,50.72439,-1.848878,7,5,"2, 6, 7, 12, 12, 13, 13",6
1000115,53.84368,-1.550204,13,7,"2, 4, 4, 4, 6, 7, 7, 7, 12, 12, 13, 17, 17",10
1000116,50.83704,-1.784375,10,7,"2, 4, 6, 7, 7, 12, 12, 13, 13, 17",9
1000117,51.89943,-0.2092839,4,3,"2, 7, 12, 12",3
1000119,50.39857,-3.943217,6,5,"2, 7, 9, 12, 12, 13",6
1000120,51.48699,-0.136544,6,5,"2, 7, 12, 12, 13, 17",6
1000121,51.36707,-0.264677,4,3,"2, 7, 12, 12",3
1000122,51.24545,-0.5241309,5,4,"2, 7, 12, 12, 13",5
1000123,51.35326,-0.1165745,5,4,"2, 7, 12, 12, 13",4
1000124,53.8672,-1.688836,6,4,"2, 7, 12, 12, 12, 13",4
1000125,51.54296,-0.364987,4,3,"2, 7, 12, 12",3
1000126,51.11483,-0.01204279,5,4,"2, 7, 12, 13, 13",5
1000127,52.57073,1.28299,5,4,"2, 5, 7, 9, 9",5
1000128,51.54795,-0.1814048,6,3,"2, 7, 12, 12, 12, 12",4
1000129,51.53735,-0.1016806,3,3,"2, 7, 12",3
1000130,53.86225,-1.611266,2,1,"9, 9",2
1000131,53.34771,-1.489172,4,3,"2, 7, 12, 12",3
1000132,53.03235,-2.188918,6,3,"2, 7, 7, 12, 12, 12",4
1000133,51.42106,-0.2100649,4,3,"2, 7, 12, 12",3
1000134,51.90913,0.6867469,11,6,"2, 4, 4, 7, 9, 9, 9, 12, 12, 12, 17",8
1000135,51.50758,-0.0671094,4,3,"2, 7, 12, 12",3
1000136,51.52229,-0.1349011,5,3,"2, 7, 12, 12, 12",3
1000137,50.73633,-1.844956,4,3,"2, 7, 12, 12",4
1000138,51.36038,0.2709464,6,5,"2, 7, 12, 12, 13, 17",6
1000139,52.46534,-2.116055,3,3,"2, 7, 12",3
1000140,51.49295,-0.220013,4,3,"2, 7, 12, 12",3
1000141,54.98957,-1.537419,3,3,"2, 7, 12",3
1000142,51.42752,-0.05591791,3,3,"2, 7, 12",3
1000143,51.59866,-0.2353276,4,3,"2, 7, 12, 12",3
1000144,51.51395,-0.1997619,5,3,"2, 7, 12, 12, 12",3
1000145,53.62206,-2.421013,2,2,"2, 7",2
1000146,52.48205,-1.893021,4,3,"2, 7, 12, 12",3
1000147,53.38523,-1.459286,3,3,"2, 7, 12",3
1000149,52.46336,-1.662835,7,5,"2, 7, 9, 9, 9, 12, 17",6
1000150,53.50673,-2.390845,4,4,"2, 7, 9, 12",4
1000152,50.92162,-1.210086,7,5,"2, 7, 9, 9, 9, 12, 17",6
1000153,51.52418,-0.1183177,5,4,"2, 7, 12, 12, 13",4
1000154,52.61985,-1.126349,4,4,"2, 6, 7, 12",4
1000155,50.82476,-1.08079,6,4,"2, 7, 12, 12, 13, 13",5
1000156,51.45095,-0.3426867,5,4,"2, 7, 12, 12, 13",4
1000157,51.4472,-0.1944057,4,3,"2, 7, 12, 12",3
1000161,53.43796,-1.391718,3,3,"2, 7, 12",3
1000162,52.64113,1.360121,8,5,"2, 7, 7, 12, 12, 13, 13, 17",6
1000163,53.16435,-2.867797,5,4,"2, 7, 7, 12, 17",5
1000164,52.64287,-1.140721,4,4,"2, 7, 12, 13",4
1000165,51.53931,-0.5757354,3,3,"2, 7, 12",3
1000166,51.23592,-0.1406313,5,4,"2, 7, 12, 12, 13",4
1000167,51.61267,-0.4433364,11,7,"2, 4, 4, 6, 7, 7, 12, 12, 12, 13, 17",8
1000168,52.38297,-2.292995,5,4,"2, 7, 7, 12, 17",5
1000169,52.53679,-1.807855,5,4,"2, 7, 12, 12, 13",4
1000170,51.49817,-0.191427,3,3,"2, 7, 12",3
1000171,54.93957,-1.600761,5,4,"2, 7, 12, 12, 13",4
1000172,55.01331,-1.669019,4,3,"2, 7, 12, 12",3
1000173,51.35747,-0.4384728,14,6,"2, 4, 7, 12, 12, 13, 13, 17, 17, 17, 17, 17, 17, 17",8
1000174,51.4329,-0.1297632,4,3,"2, 7, 12, 12",3
1000175,53.65066,-3.006237,9,4,"2, 7, 7, 7, 12, 12, 12, 13, 13",5
1000176,53.4652,-2.089916,7,4,"2, 7, 12, 12, 12, 12, 13",4
1000177,53.74811,-2.681622,6,3,"2, 7, 7, 12, 12, 12",5
1000178,53.6347,-2.69593,5,3,"2, 7, 7, 12, 12",4
1000179,51.46804,-2.597552,4,3,"2, 7, 12, 12",3
1000181,52.39492,-1.778321,4,3,"2, 7, 12, 12",3
1000182,53.3375,-2.216615,4,3,"2, 7, 12, 12",3
1000183,52.29245,-1.597522,5,4,"2, 7, 12, 13, 13",5
1000184,52.27599,-0.8192579,5,5,"2, 7, 9, 12, 17",5
1000185,51.23005,-0.7781568,6,4,"2, 7, 12, 12, 12, 13",4
1000189,53.48622,-2.113875,4,3,"2, 7, 12, 12",3
1000190,51.44954,-2.601339,2,2,"2, 12",2
1000194,50.8486,-1.268455,7,5,"2, 7, 12, 12, 13, 13, 17",6
1000195,51.5428,0.6949185,2,2,"2, 12",2
1000196,51.52833,-0.08160491,2,2,"2, 12",2
1000197,53.30356,-2.299414,5,4,"2, 7, 12, 12, 17",4
1000198,51.3552,-0.04292386,2,2,"2, 12",2
1000199,51.6318,0.4155703,2,2,"2, 12",2
1000203,51.52721,-0.1436814,2,2,"2, 12",2
1000204,52.75906,-2.748271,4,4,"2, 7, 12, 13",4
1000206,54.68834,-1.558501,1,1,2,1
1000208,52.33162,-2.065575,5,4,"2, 7, 12, 12, 13",4
1000209,53.08599,-2.502807,5,4,"2, 7, 9, 9, 12",5
1000211,51.40109,-2.738385,3,3,"2, 7, 12",3
1000214,53.30643,-1.122951,1,1,2,1
1000215,51.57336,0.08331258,2,2,"2, 12",2
1000217,51.4958,-0.1701849,3,3,"2, 7, 12",3
1000219,53.38494,-3.097947,2,2,"2, 12",2
1000220,52.44526,-1.721249,2,2,"2, 7",2
1000221,52.28821,-1.707806,8,6,"2, 7, 7, 9, 12, 13, 17, 17",7
1000222,51.92832,0.9838706,5,5,"2, 7, 12, 13, 17",5
1000225,51.73622,-1.215697,3,2,"2, 12, 12",2
1000226,51.49709,-0.01531281,4,4,"2, 4, 12, 13",4
1000227,51.88241,0.8999544,3,3,"2, 6, 12",3
1000228,53.79803,-1.591575,2,2,"2, 13",2
1000229,52.30858,-1.905455,3,3,"2, 12, 13",3
1000230,51.64863,0.2771621,4,4,"2, 7, 12, 17",4
1000231,51.262,-1.148813,1,1,2,1
1000232,53.99073,-1.092739,1,1,2,1
1000233,52.40132,0.266221,4,3,"2, 7, 12, 12",4
1000234,52.208,0.1360701,2,2,"2, 12",2
1000236,51.83045,-1.312762,3,3,"2, 12, 13",3
1000237,51.22137,0.6130425,4,3,"2, 9, 9, 12",4
1000238,52.36928,-1.277742,6,3,"2, 2, 7, 12, 12, 12",4
1000239,51.27705,0.5161918,6,5,"2, 4, 7, 12, 12, 17",5
1000240,51.54225,-2.567694,3,3,"2, 7, 12",3
1000242,52.1711,-2.299394,4,3,"2, 7, 9, 9",4
1000246,54.51709,-1.318439,5,4,"2, 7, 8, 12, 12",5
1000247,54.78499,-1.5342,6,4,"2, 7, 12, 12, 12, 13",4
1000249,54.97139,-1.600019,4,3,"2, 7, 12, 12",3
1000251,53.47627,-2.236537,3,3,"2, 7, 12",3
1000253,52.67297,-0.6645236,7,6,"2, 5, 7, 12, 13, 17, 17",6
1000254,53.40512,-2.970771,3,3,"2, 6, 8",3
1000255,51.7674,-0.3545994,7,6,"2, 4, 9, 12, 12, 13, 17",7
1000256,54.85104,-1.831276,1,1,2,1
1000257,51.60341,-0.6351743,1,1,13,1
1000258,51.40761,-0.1021138,2,2,"2, 12",2
1000259,54.00567,-0.4398161,3,3,"2, 7, 13",3
1000260,51.41467,-2.496381,2,2,"2, 12",2
1000261,51.84525,-2.128269,3,3,"4, 6, 8",3
1000263,53.03371,-1.140489,3,3,"2, 7, 12",3
1000264,53.45581,-2.124667,1,1,2,1
1000266,51.41367,0.1594546,8,4,"2, 7, 9, 9, 9, 12, 12, 12",6
1000267,52.47747,-1.945352,3,3,"2, 12, 13",3
1000269,51.41966,-1.99414,4,3,"2, 7, 7, 12",4
1000271,50.62387,-2.542235,4,3,"7, 7, 13, 17",3
1000272,51.61359,-1.788724,9,7,"2, 5, 7, 9, 12, 12, 13, 13, 17",9
1000273,51.26142,0.5267923,3,2,"2, 2, 12",2
1000274,53.92509,-1.827915,2,2,"2, 12",2
1000278,53.6896,-1.531183,1,1,2,1
1000279,50.37005,-4.174382,1,1,2,1
1000282,51.33187,1.415317,2,2,"2, 12",2
1000285,51.69167,-0.03465133,1,1,2,1
1000287,53.38172,-2.130374,1,1,2,1
1000288,52.30424,-1.936532,2,2,"2, 12",2
1000289,52.70821,-2.751015,1,1,2,1
1000291,53.29194,-2.106913,2,2,"2, 12",2
1000293,53.84827,-1.8376,2,2,"2, 12",2
1000294,53.70639,-2.326933,1,1,2,1
1000295,53.5756,-0.07020355,4,3,"2, 7, 12, 12",3
1000297,51.63273,-0.142556,1,1,2,1
1000298,54.55999,-1.14335,3,2,"2, 12, 12",3
1000300,54.97309,-1.608516,3,2,"2, 12, 12",2
1000301,53.44123,-1.949933,1,1,2,1
1000302,51.78979,-1.481418,2,2,"2, 12",2
1000303,55.13924,-1.569858,2,2,"2, 12",2
1000307,51.52747,-0.05733263,1,1,2,1
1000308,53.82311,-3.041885,1,1,2,1
1000311,51.6358,-0.7699569,2,2,"2, 12",2
1000314,50.97965,-1.392721,3,2,"2, 12, 12",2
1000318,53.4301,-1.35806,2,2,"2, 12",2
1000319,54.89218,-2.936473,1,1,2,1
1000320,53.36034,-2.770475,2,2,"2, 12",2
1000321,53.99483,-1.538159,2,2,"2, 12",2
1000322,53.57707,-2.428071,3,3,"2, 12, 13",3
1000324,52.20197,-0.2933546,3,3,"2, 7, 12",3
1000325,50.93138,-1.281142,7,6,"2, 7, 9, 9, 12, 13, 17",7
1000326,52.18475,-0.05063591,6,4,"2, 7, 9, 9, 9, 12",6
1000327,51.20262,-0.7940121,6,4,"2, 6, 6, 13, 17, 17",5
1000328,51.99445,-0.9742317,2,2,"2, 7",2
1000330,54.962,-1.599987,2,2,"2, 12",2
1000333,51.59784,0.298687,3,2,"2, 12, 12",2
1000334,52.3242,-1.558642,2,2,"2, 7",2
1000335,51.47286,-2.607924,8,4,"2, 12, 13, 17, 17, 17, 17, 17",4
1000336,53.74852,-2.885466,4,4,"2, 6, 12, 13",4
1000338,51.52544,-0.1407978,3,2,"2, 12, 12",3
1000339,52.66555,1.631946,7,7,"2, 5, 6, 7, 12, 13, 17",7
1000341,51.49205,-0.2200627,6,3,"2, 12, 12, 12, 13, 13",5
1000342,51.45747,0.1340594,2,2,"2, 12",2
1000344,51.39708,0.03854763,7,3,"2, 7, 7, 12, 12, 12, 12",5
1000345,53.41464,-2.317741,5,4,"2, 7, 12, 13, 13",5
1000347,52.1953,-2.212244,1,1,2,1
1000348,51.41879,-0.1771154,1,1,2,1
1000350,52.48131,-1.771389,2,2,"2, 12",2
1000352,50.72271,-1.842321,3,3,"2, 7, 12",3
1000354,51.20562,-2.180444,2,2,"2, 12",2
1000355,51.94805,1.05237,2,2,"2, 12",2
1000356,51.3814,-2.806674,5,3,"2, 7, 12, 12, 12",3
1000358,51.33691,-0.7482295,2,2,"2, 12",2
1000359,52.22602,0.1101296,2,1,"13, 13",2
1000360,53.09037,-2.439636,5,2,"2, 2, 2, 12, 12",2
1000363,53.07403,-2.807328,9,5,"2, 5, 5, 7, 9, 9, 9, 9, 12",8
1000366,54.89533,-2.918293,3,2,"2, 13, 13",3
1000368,51.52073,-0.1941077,6,4,"2, 4, 7, 12, 12, 12",5
1000371,53.48197,-2.056968,1,1,2,1
1000372,54.25639,-2.990065,6,5,"2, 7, 12, 12, 13, 17",5
1000373,52.70765,-2.919699,8,6,"2, 6, 7, 7, 7, 12, 13, 17",7
1000374,54.32372,-2.721022,3,3,"2, 7, 12",3
1000375,53.77017,-1.751392,2,2,"2, 7",2
1000376,51.45175,-0.297048,4,3,"2, 7, 12, 12",4
1000380,53.82992,-1.540779,9,5,"2, 4, 12, 13, 13, 17, 17, 17, 17",6
1000381,51.48563,-0.2196646,6,5,"2, 6, 7, 12, 13, 13",6
1000382,52.60266,-1.087302,4,3,"2, 12, 13, 13",4
1000383,51.35447,-0.2190215,3,3,"2, 7, 12",3
1000385,50.82525,-0.1787871,1,1,2,1
1000386,51.71791,0.4732959,6,3,"2, 12, 12, 12, 12, 13",3
1000387,53.3196,-2.39287,4,4,"2, 7, 12, 17",4
1000388,50.84128,-0.7751832,8,5,"2, 4, 12, 13, 13, 17, 17, 17",6
1000389,53.64457,-1.739296,2,2,"2, 12",2
1000390,51.43076,-0.1851272,3,3,"2, 12, 13",3
1000391,52.98374,-1.198758,2,2,"2, 12",2
1000392,51.53423,-0.1663405,2,2,"2, 12",2
1000393,51.50145,-0.07470313,3,3,"2, 7, 12",3
1000398,52.07259,1.108941,5,4,"2, 7, 12, 12, 17",4
1000402,54.89579,-2.932481,2,2,"2, 12",2
1000405,53.49678,-2.510399,3,3,"2, 12, 13",3
1000406,51.57375,0.3169549,8,5,"2, 4, 4, 7, 7, 12, 12, 17",7
1000409,51.5582,-0.6882843,6,5,"2, 4, 7, 7, 12, 13",6
1000411,50.9971,-0.1014385,1,1,2,1
1000412,51.90164,-2.07959,1,1,2,1
1000414,51.58258,-1.750838,3,3,"2, 7, 12",3
1000415,51.16179,-0.8573805,5,3,"2, 9, 9, 9, 12",5
1000416,51.5028,-0.1187522,3,3,"2, 7, 12",3
1000417,53.21124,-2.37583,6,5,"2, 5, 7, 12, 12, 17",5
1000418,52.2779,-1.164321,2,2,"2, 7",2
1000420,53.42522,-2.745786,2,2,"2, 12",2
1000424,52.51345,-1.976005,3,3,"2, 7, 12",3
1000426,52.25471,0.02668516,5,4,"2, 7, 7, 9, 17",5
1000427,51.84411,-2.14464,2,2,"2, 7",2
1000428,53.49975,-1.177384,3,3,"2, 7, 12",3
1000430,51.65686,-0.2502723,2,2,"2, 7",2
1000431,52.20024,0.116595,3,3,"2, 7, 12",3
1000432,51.75586,0.12613,3,3,"2, 7, 12",3
1000433,51.46529,-0.9781745,3,3,"2, 7, 12",3
1000434,53.40344,-2.986424,3,3,"2, 7, 12",3
1000435,55.0682,-1.63623,2,2,"2, 7",2
1000436,51.78806,-1.283453,4,4,"2, 7, 12, 13",4
1000437,50.36721,-4.141593,3,3,"2, 7, 12",3
1000438,53.32405,-1.471409,3,3,"2, 7, 12",3
1000439,52.41064,-1.780507,3,3,"2, 7, 12",3
1000440,53.02655,-2.195955,3,3,"2, 7, 12",3
1000441,52.19319,-1.700486,3,3,"2, 7, 12",3
1000442,52.68124,-2.446562,3,3,"2, 7, 12",3
1000443,53.3433,-2.27676,4,4,"2, 7, 12, 13",4
1000444,51.06992,-1.316936,2,2,"2, 7",2
1000445,51.49009,-0.6724377,4,4,"2, 7, 9, 17",4
1000446,51.90001,-0.4852462,6,5,"2, 6, 7, 12, 12, 13",6
1000447,51.27446,-0.9827309,3,3,"2, 7, 12",3
1000448,51.39236,-0.3358929,9,5,"2, 5, 5, 5, 7, 12, 12, 13, 13",8
1000450,53.5527,-1.483882,1,1,2,1
1000451,51.57516,-0.01351345,1,1,2,1
1000452,51.57664,-0.1312187,11,5,"2, 4, 12, 13, 13, 17, 17, 17, 17, 17, 17",6
1000453,51.50859,-0.6140271,2,2,"2, 7",2
1000454,50.84184,-0.1772609,4,3,"2, 12, 13, 13",4
1000456,51.08591,-0.225227,5,4,"2, 7, 9, 9, 17",4
1000458,52.62399,-2.449583,5,5,"2, 7, 9, 12, 13",5
1000460,51.5452,0.7578065,8,5,"2, 7, 12, 12, 12, 13, 13, 17",7
1000461,52.47867,-1.900672,2,2,"2, 12",2
1000462,50.72649,-1.865219,2,2,"2, 12",2
1000463,51.37618,-0.09099963,3,2,"2, 12, 12",2
1000464,53.80107,-1.553996,2,2,"2, 12",2
1000465,51.54466,-0.2739079,2,2,"2, 12",2
1000466,53.21852,-2.924087,3,3,"2, 7, 12",3
1000470,51.45895,0.02575329,8,4,"2, 7, 7, 12, 12, 12, 17, 17",6
1000471,51.63666,-1.874795,4,4,"2, 7, 9, 17",4
1000473,54.88342,-2.832461,5,4,"2, 7, 12, 13, 13",5
1000475,51.51129,-0.07616183,2,2,"2, 12",2
1000476,51.50988,-0.1445593,1,1,2,1
1000477,51.50992,-0.1237912,2,2,"2, 12",2
1000478,51.50804,-0.1246823,1,1,2,1
1000479,51.51128,-0.08505423,3,2,"2, 12, 12",2
1000480,51.51743,-0.1187548,3,2,"2, 12, 12",2
1000481,51.51761,-0.08070943,2,2,"2, 12",2
1000482,51.49813,-0.1405778,2,2,"2, 12",2
1000483,51.51726,-0.07836043,3,2,"2, 12, 12",2
1000484,54.85891,-1.81034,3,2,"2, 12, 12",2
1000486,50.83616,-1.179009,2,2,"2, 12",2
1000487,51.04943,0.4240688,5,3,"2, 7, 9, 9, 9",4
1000491,51.45042,0.2286495,1,1,2,1
1000493,53.26165,-2.501202,2,2,"2, 12",2
1000495,53.58074,-2.440102,11,7,"2, 4, 4, 6, 7, 7, 12, 12, 12, 13, 17",10
1000496,50.81225,-0.1070347,5,3,"2, 7, 12, 12, 12",4
1000497,53.37766,-2.218433,11,7,"2, 4, 6, 7, 7, 12, 12, 12, 13, 17, 17",8
1000499,51.49538,-0.1869707,8,3,"2, 2, 7, 7, 12, 12, 12, 12",4
1000500,52.91772,-1.457848,12,7,"2, 4, 4, 6, 7, 7, 12, 12, 12, 12, 13, 17",10
1000502,53.7929,-0.3572816,13,8,"2, 4, 6, 6, 7, 7, 7, 8, 12, 12, 12, 13, 17",12
1000503,52.96637,-1.18888,13,8,"2, 4, 4, 6, 7, 7, 8, 12, 12, 12, 13, 17, 17",11
1000504,51.46224,-0.9321039,4,3,"2, 7, 12, 12",3
1000506,52.39029,-1.804088,3,3,"2, 7, 12",3
1000507,55.00153,-1.599799,7,5,"2, 4, 7, 12, 12, 17, 17",5
1000508,54.56735,-1.284862,10,6,"2, 4, 7, 7, 12, 12, 12, 13, 17, 17",8
1000510,53.38769,-2.624748,10,7,"2, 4, 6, 7, 7, 12, 12, 12, 13, 17",9
1000512,51.59542,-0.597325,4,3,"2, 7, 12, 12",3
1000513,52.94411,-0.6296597,11,7,"2, 5, 5, 7, 9, 9, 9, 9, 12, 13, 17",10
1000514,52.8223,-2.134373,2,2,"2, 7",2
1000515,50.79432,-1.883678,4,4,"2, 7, 12, 13",4
1000516,53.74475,-1.458569,7,4,"2, 7, 9, 9, 9, 9, 12",5
1000517,53.3116,-2.173354,7,6,"2, 7, 9, 9, 12, 13, 17",7
1000518,54.89587,-2.017191,7,5,"2, 5, 7, 9, 9, 9, 12",6
1000519,50.89981,-1.407725,3,2,"2, 7, 7",3
1000520,51.56025,-1.833864,4,3,"2, 7, 12, 12",4
1000521,53.33034,-2.642661,3,3,"2, 7, 13",3
1000522,52.55476,-1.733609,11,6,"2, 7, 9, 9, 9, 9, 12, 12, 12, 13, 17",7
1000523,52.23668,-0.8927125,2,2,"2, 12",2
1000524,51.72813,0.4684085,2,2,"2, 12",2
1000526,53.68438,-1.835232,2,2,"2, 12",2
1000527,51.89185,-0.4846627,2,2,"2, 12",2
1000528,52.42656,-1.774046,2,2,"2, 12",2
1000529,52.02695,-0.7898821,3,3,"2, 7, 12",3
1000530,51.4753,0.3222188,2,2,"2, 12",2
1000532,53.52019,-1.119511,3,3,"2, 12, 13",3
1000533,51.47012,-2.614381,1,1,2,1
1000534,51.60492,0.2991311,5,4,"2, 7, 12, 12, 13",4
1000535,51.58979,-0.1415066,5,4,"2, 7, 12, 12, 17",4
1000536,52.14776,-0.4543838,3,3,"2, 7, 12",3
1000537,52.91743,-1.469179,5,4,"2, 7, 12, 13, 13",5
1000541,53.76637,-2.395971,3,3,"2, 7, 12",3
1000542,53.18971,-2.891813,1,1,2,1
1000543,51.67184,-0.2303054,3,3,"7, 9, 17",3
1000545,51.49176,-0.1926748,2,2,"2, 12",2
1000547,51.19174,0.8848054,6,5,"2, 7, 7, 9, 12, 17",6
1000548,51.7405,-1.251661,2,2,"2, 7",2
1000552,50.4094,-4.048276,7,7,"2, 7, 8, 9, 12, 13, 17",7
1000553,54.66065,-1.213759,3,3,"2, 7, 12",3
1000554,54.76127,-1.309823,1,1,2,1
1000555,51.45027,0.05907862,1,1,2,1
1000556,50.75789,-1.523838,5,4,"2, 7, 7, 13, 17",5
1000559,53.95512,-1.083454,5,3,"2, 7, 12, 12, 12",3
1000560,53.49192,-1.246445,1,1,2,1
1000562,51.64099,0.09174118,7,3,"2, 7, 7, 7, 12, 12, 12",5
1000563,51.51458,-0.1887161,2,2,"2, 12",2
1000564,53.5972,-2.423954,5,3,"2, 7, 12, 12, 12",4
1000566,51.12035,-0.1916277,6,3,"2, 7, 7, 12, 12, 12",4
1000567,51.51199,-0.1058295,2,2,"2, 12",2
1000569,51.15974,0.873836,4,3,"2, 7, 12, 12",3
1000570,51.57301,-1.83236,2,2,"2, 12",2
1000571,53.367,-1.498298,2,2,"2, 12",2
1000572,50.69918,-3.48795,9,6,"2, 7, 7, 9, 9, 12, 13, 13, 17",9
1000576,52.60298,-1.897862,4,4,"2, 7, 12, 17",4
1000577,50.85487,0.5713046,1,1,2,1
1000580,53.55217,-2.400591,5,3,"2, 2, 7, 12, 12",3
1000582,51.30136,0.1605215,3,3,"2, 7, 13",3
1000584,52.57306,-0.2114862,1,1,2,1
1000587,52.55637,-1.377007,3,2,"2, 12, 12",2
1000589,51.34303,-2.972279,6,3,"2, 12, 12, 12, 12, 13",3
1000590,51.99314,-1.674701,7,7,"2, 5, 6, 7, 12, 13, 17",7
1000596,52.3032,-1.080317,3,2,"2, 12, 12",2
1000597,53.69439,-1.309112,2,2,"2, 12",2
1000598,51.94556,-0.2767268,2,2,"2, 12",2
1000600,51.27457,1.341917,2,2,"2, 12",2
1000602,51.51853,-0.08401491,3,2,"2, 12, 12",2
1000603,51.51263,-0.07904536,2,2,"2, 12",2
1000605,53.54497,-1.423584,2,2,"2, 7",2
1000606,52.63788,1.085446,8,6,"2, 7, 9, 9, 12, 13, 13, 17",7
1000607,52.25114,0.415228,3,3,"2, 7, 12",3
1000608,52.62784,1.304874,3,3,"2, 7, 12",3
1000609,52.7777,0.4685906,3,3,"2, 7, 17",3
1000610,52.58835,1.168934,3,3,"2, 7, 12",3
1000611,52.1163,1.344252,5,4,"2, 7, 9, 9, 12",5
1000613,50.82365,-0.1495721,2,2,"2, 12",2
1000614,51.46567,-2.515392,2,2,"2, 12",2
1000616,53.28098,-2.902731,1,1,2,1
1000617,52.39685,-1.935989,2,2,"2, 12",2
1000620,51.12103,-2.739651,3,2,"2, 12, 12",2
1000621,51.01499,-3.089529,2,2,"2, 12",2
1000623,51.76044,-0.5640476,2,2,"2, 12",2
1000625,51.56059,0.07893451,3,2,"2, 12, 12",2
1000627,53.55193,-2.286555,1,1,2,1
1000628,52.58211,-0.2581293,2,2,"2, 12",2
1000629,53.60269,-2.16572,2,2,"2, 12",2
1000630,51.4858,-0.09485082,1,1,2,1
1000631,51.55527,-1.733681,2,2,"2, 12",2
1000632,52.68076,-2.434523,4,2,"2, 2, 12, 12",3
1000633,51.59592,-0.06804077,1,1,2,1
1000634,52.47311,-1.967327,3,2,"2, 12, 12",2
1000635,51.46471,-0.1150786,3,2,"2, 12, 12",3
1000636,53.33997,-2.974577,2,2,"2, 12",2
1000637,51.34953,-0.7198981,4,3,"2, 12, 12, 13",3
1000638,51.53777,-0.1442899,3,2,"2, 12, 12",3
1000639,51.54395,-0.1516245,2,2,"2, 12",2
1000640,51.36023,0.5215554,4,4,"2, 6, 12, 13",4
1000641,51.74,0.4746473,2,2,"2, 12",2
1000642,52.38756,-1.554417,3,2,"2, 2, 12",2
1000643,52.25013,-0.9254012,5,3,"2, 12, 12, 12, 13",4
1000644,52.92898,-1.472641,2,2,"2, 12",2
1000647,50.85391,-1.150615,4,3,"2, 12, 12, 13",4
1000649,53.72812,-1.862615,2,2,"2, 12",2
1000650,54.65608,-1.206889,2,2,"2, 12",2
