Site ID,Facility Type,Facility Subtype,Facility ID,Automatic Start Gate,Bike Wash,Timing System,Start Gate,No of Persons Start Gate,Number of Straights,Number of Turns,Surface,Artificial Sports Lighting,Start Hill Elevation,Start Hill Width,Start Straight Length,Start Straight Width,Length of Straights,Degree of Banking at Middle of Bends,Degree of Banking at Middle of Straight,Overall Width,Total Length,Width of Turns/Bends,Radius of Turns/Bends,Finish Straight Length,Finish Straight Width,Black Trails,Length of Black Trails,Length of Blue Trails,Extreme Trails,Length of Extreme Trails,Length of Green Trails,Red Trails,Length of Red Trails,Length of All Trails,Operational Status,Operational Status Notes,Operator Name,Date Opened,Expected Opening Date,Accessibility Type (Text),Accessibility Type Group (Text),Management Type (Text),Management Type Group (Text),Disability: Activity Area,Disability: Changing Facilities,Disability: Doorways,Disability: Emergency Exits,Disability: Finding and reaching the entrance,Disability: Parking,Disability: Reception Area,Disability: Social Areas,Disability: Spectator Areas,Disability: Toilets,Changing Place Toilets,Disability Notes,Year Built,Year Built Estimated?,Is Refurbished?,Year Refurbished,Has changing rooms?,Are changing rooms refurbished?,Year changing rooms refurbished,Timing Type,Seasonality Type,Start Month,End Month,Closed Date,Closure Reason,Last Updated Date,Meets Active Places Criteria,Easting,Northing,Latitude,Longitude,Created Date
1039240,20,20005,30026114,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2020,0,0,,0,0,,1,1,1,12,,,2024-10-01 07:15:48,1,447783,253460,52.17735,-1.302609,2021-08-13 13:38:07
30009759,20,20005,30026115,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,7.5,0,0.0,7.5,3,,,,,Free Public Access,Public Access,Other,Others,0,0,1,1,1,0,1,0,0,1,0,,1984,1,0,,0,0,,1,1,1,12,,,2024-12-09 16:12:52,1,479558,251585,52.15684,-0.8384579,2021-08-13 13:45:46
30009762,20,20005,30026118,,0,,,,,,,,,,,,,,,,,,,,,1,2.0,9.5,0,0.0,1.5,1,2.0,15.0,3,closed on Mondays,,,,Pay and Play,Public Access,Commercial Management,Commercial,0,0,0,0,0,0,0,0,0,0,0,,2010,0,0,,0,0,,2,1,1,12,,,2025-01-30 11:20:53,1,511556,241609,52.06165,-0.3741614,2021-08-13 14:53:05
30009763,20,20005,30026119,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,9.6,0,0.0,0.0,0,0.0,9.6,3,,,,,Free Public Access,Public Access,Other,Others,0,0,0,0,0,0,0,0,0,0,0,,2008,1,0,,0,0,,1,1,1,12,,,2025-02-26 09:33:54,1,488931,208920,51.77191,-0.7125124,2021-08-13 15:04:21
30009767,20,20005,30026124,,1,,,,,,,,,,,,,,,,,,,,,0,0.0,9.0,0,0.0,3.5,1,4.0,16.5,5,"Feb - October is open season. 
Only open weekends 9am - 4pm rest of year. ",,,,Pay and Play,Public Access,Commercial Management,Commercial,0,0,0,0,0,0,0,0,0,0,0,,2020,0,0,,0,0,,1,1,1,12,2025-02-12,101,2025-05-20 10:00:08,1,445848,84425,50.65769,-1.352742,2021-08-13 16:57:35
30009768,20,20005,30026125,,0,,,,,,,,,,,,,,,,,,,,,1,11.9,7.58,1,3.92,0.0,1,9.68,33.08,3,,,,,Pay and Play,Public Access,Commercial Management,Commercial,0,0,0,0,0,0,0,0,0,0,0,,2017,0,0,,0,0,,2,1,1,12,,,2025-02-05 14:17:24,1,382965,142917,51.18523,-2.245103,2021-08-13 17:12:57
30009773,20,20005,30026134,,0,,,,,,,,,,,,,,,,,,,,,1,1.02,1.0,0,0.0,0.0,1,2.4,4.42,3,,,,,Pay and Play,Public Access,Commercial Management,Commercial,0,0,0,0,0,0,0,0,0,0,0,,2011,0,0,,0,0,,1,1,1,12,,,2025-02-05 14:11:50,1,423411,146608,51.21819,-1.66617,2021-08-16 13:44:30
1011376,20,20005,30026136,,0,,,,,,,,,,,,,,,,,,,,,1,1.18,6.4,0,0.0,0.0,1,1.94,9.52,3,Southampton Bike Park.,BH Live,,,Free Public Access,Public Access,Trust,Trust,0,0,0,0,0,0,0,0,0,0,0,,2011,0,0,,0,0,,1,1,1,12,,,2025-09-26 09:26:07,1,440817,115791,50.94012,-1.420435,2021-08-16 15:22:51
1100182,20,20005,30026138,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,6.9,0,0.0,6.5,0,0.0,13.4,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,1990,1,0,,0,0,,1,1,1,12,,,2025-09-01 14:38:56,1,410466,106055,50.85391,-1.852679,2021-08-16 16:38:24
30009776,20,20005,30026140,,0,,,,,,,,,,,,,,,,,,,,,1,9.22,6.178,0,0.0,6.0,1,33.6,55.0,3,Total trails = 32881m,,,,Free Public Access,Public Access,Other,Others,0,0,0,0,0,0,0,0,0,0,0,,2003,1,0,,0,0,,1,1,1,12,,,2025-02-12 08:01:18,1,401887,317041,52.751,-1.973471,2021-08-16 17:01:49
30009777,20,20005,30026141,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,3.0,0,0.0,3.0,3,Actual trail length = 33400m,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,1947,1,0,,0,0,,1,1,1,12,,,2025-02-14 09:14:49,1,401940,291493,52.52133,-1.972833,2021-08-16 17:07:26
30009783,20,20005,30026156,,0,,,,,,,,,,,,,,,,,,,,,1,1.1400000000000001,2.3,0,0.0,0.0,1,1.62,5.06,3,,,,,Pay and Play,Public Access,Commercial Management,Commercial,0,0,0,0,0,0,0,0,0,0,0,,2017,0,0,,0,0,,1,1,1,12,,,2025-02-07 11:08:34,1,210005,52898,50.34527,-4.67174,2021-08-17 14:09:08
30009784,20,20005,30026157,,1,,,,,,,,,,,,,,,,,,,,,0,0.0,10.5,0,0.0,0.0,1,5.2,15.7,3,,,,,Pay and Play,Public Access,Commercial Management,Commercial,0,0,0,0,0,0,0,0,0,0,0,,2021,0,1,2025,0,0,,2,1,1,12,,,2025-12-03 11:56:19,1,292985,87534,50.67759,-3.515986,2021-08-17 14:17:48
1043089,20,20004,30026333,0,,,0,,,,17,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2019,0,0,,0,0,,1,1,1,12,,,2025-02-24 12:31:36,1,294338,92519,50.72265,-3.498262,2021-09-08 12:14:12
6005216,20,20004,30026602,0,,,0,,,,9,0,,,,,,,,3.0,60.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,0,0,0,0,0,0,0,,2012,1,0,,0,0,,1,1,1,12,,,2025-04-01 12:19:30,1,456879,115762,50.9385,-1.191853,2021-10-28 08:29:52
30009929,20,20004,30026696,0,,,0,,,,3,0,,,,,,,,1.5,48.0,,,,,,,,,,,,,,3,,,,,Private Use,Private,School/College/University (in house),Education,0,0,0,0,0,0,0,0,0,0,0,,2014,0,0,,0,0,,1,1,1,12,,,2025-04-17 14:48:38,1,580563,110113,50.86233,0.56441,2021-11-09 18:59:57
6000752,20,20004,30026736,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Other,Others,0,0,0,0,0,0,0,0,0,0,0,,2021,0,0,,0,0,,1,1,1,12,,,2025-08-27 10:19:07,1,341675,497995,54.37411,-2.899348,2021-11-18 15:57:10
6000051,20,20004,30026798,0,,,0,,,,9,0,,,,,,,,1.5,90.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,1,1,0,1,1,0,0,,2008,1,1,2017,0,0,,1,1,1,12,,,2025-03-20 15:22:58,1,435208,212578,51.81075,-1.490689,2021-11-26 13:35:41
1039536,20,20004,30026799,0,,,0,,,,9,0,,,,,,,,3.0,60.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,0,0,0,0,0,0,0,No parking designated for Rec Users but there is local parking in the village hall car park and on the street. There are disabled toilets at the site but in premises which are currently leased.,2019,1,1,2025,0,0,,1,1,1,12,,,2025-04-08 09:06:47,1,489770,215764,51.83329,-0.6985857,2021-11-29 11:55:23
6006595,20,20004,30026903,0,,,0,,,,16,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2006,0,1,2021,0,0,,1,1,1,12,,,2025-09-09 10:19:11,1,394443,286879,52.47983,-2.083237,2021-12-31 11:57:10
6012521,20,20004,30026929,0,,,0,,,,3,0,,,,,,,,1.0,30.0,,,,,,,,,,,,,,3,,,2019-06-01,,Free Public Access,Public Access,Community Organisation,Others,1,1,1,1,1,1,0,1,0,1,1,Parking: 3 bays in main car park and further parking close to the pavilion,2019,0,0,,0,0,,1,1,1,12,,,2025-05-30 09:29:31,1,560527,237388,52.01172,0.3376447,2022-01-10 13:24:04
6015812,20,20004,30027113,0,,,0,,,,9,0,,,,,,,,1.0,20.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,0,0,0,0,0,0,0,,2018,1,0,,0,0,,1,1,1,12,,,2025-03-05 12:41:42,1,490480,235793,52.01322,-0.683027,2022-02-03 10:47:07
1038197,20,20004,30027501,0,,,0,,,,3,0,,,,,,,,4.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Community Organisation,Others,1,1,1,1,1,0,1,0,0,1,0,,2009,0,1,2022,0,0,,1,1,1,12,,,2025-02-14 09:39:29,1,303775,501035,54.39568,-3.483575,2022-04-06 12:03:38
6015647,20,20004,30027610,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,Everyone Active Limited,,,Free Public Access,Public Access,Commercial Management,Commercial,1,0,1,1,1,1,1,0,0,1,0,,2022,0,0,,0,0,,1,1,1,12,,,2025-10-03 12:08:43,1,515467,205724,51.73834,-0.3291506,2022-04-28 10:50:34
6006652,20,20004,30027706,0,,,0,,,,3,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,0,0,0,0,0,0,0,,2022,0,0,,0,0,,1,1,1,12,,,2025-02-19 11:20:05,1,351313,313081,52.7132,-2.722124,2022-05-23 17:36:39
30010410,20,20004,30027753,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2011,0,0,,0,0,,1,1,1,12,,,2025-03-27 12:39:44,1,453101,306999,52.65815,-1.216378,2022-06-06 11:11:29
6002382,20,20004,30027790,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2022,0,0,,0,0,,1,1,1,12,,,2025-05-12 13:17:34,1,546129,169109,51.40219,0.09940488,2022-06-08 14:35:03
30010176,20,20004,30027958,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,2022-11-22,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2022,0,0,,0,0,,1,1,1,12,,,2025-07-31 14:02:19,1,415753,427465,53.74335,-1.76262,2022-07-11 17:11:04
30010176,20,20007,30027959,,,0,,,,,3,1,,,,,,,,6.0,1700.0,,16.0,100.0,6.0,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,1,,2022,0,0,,1,0,,2,1,1,12,,,2025-07-31 14:02:19,1,415753,427465,53.74335,-1.76262,2022-07-11 17:11:05
30004736,20,20004,30028133,0,,,0,,,,3,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2021,0,0,,0,0,,1,1,1,12,,,2025-02-19 11:45:10,1,342138,553351,54.87157,-2.903177,2022-08-09 15:36:11
30010272,20,20004,30028155,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,1,1,1,1,0,0,0,0,0,,2022,0,1,2025,1,0,,1,1,1,12,,,2026-01-12 09:57:14,1,433129,390265,53.40819,-1.503105,2022-08-12 16:00:50
6012799,20,20007,30009204,,,0,,,,,3,0,,,,,,,,4.0,340.0,,20.0,65.0,4.0,,,,,,,,,,3,,,,,Private Use,Private,School/College/University (in house),Education,1,0,1,1,1,1,1,0,0,1,0,no parking ,2010,0,0,,1,0,,2,1,1,12,,,2025-03-11 13:47:53,1,511794,186560,51.56684,-0.3884432,2017-02-13 12:03:32
1045182,20,20007,30009206,,,0,,,,,3,0,,,,,,,,6.0,1500.0,,12.0,100.0,7.0,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,1,1,1,1,0,0,0,1,0,1 parking space and accessible ,1995,0,1,2010,1,0,,1,1,1,12,,,2025-10-30 14:43:02,1,511127,180394,51.51156,-0.4000002,2017-02-13 12:16:49
1200421,20,20007,30009207,,,0,,,,,3,0,,,,,,,,5.0,340.0,,12.0,38.0,5.0,,,,,,,,,,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2014,0,0,,0,0,,2,1,1,12,,,2025-09-05 10:34:34,1,506484,182126,51.52802,-0.4663529,2017-02-13 12:29:51
1041800,20,20006,30009208,,,,,,,,12,1,,,,,,1.0,1.0,4.5,68.9,,,,,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,Sport Club,Others,1,1,1,1,1,1,0,1,0,1,1,,1954,1,1,2018,0,0,,1,1,1,12,,,2024-11-07 10:33:36,1,457007,204651,51.73769,-1.175818,2017-02-13 12:40:10
1002473,20,20007,30009211,,,0,,,,,3,0,,,,,,,,6.0,1500.0,,20.0,100.0,6.0,,,,,,,,,,3,,Nottingham City Council,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,1,,2015,0,0,,1,0,,1,1,1,12,,,2025-03-17 10:28:50,1,452552,341399,52.9674,-1.218983,2017-02-13 15:58:48
6014676,20,20003,30009212,0,,,1,8,4,2,9,0,5.0,8.0,51.0,8.0,,,,5.0,400.0,7.0,,20.0,6.0,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,1,0,1,0,0,0,0,1,0,,2005,0,0,,0,0,,1,1,1,12,,,2025-06-04 08:59:48,1,549735,184078,51.53576,0.1575557,2017-02-13 16:42:12
6004403,20,20003,30009215,0,,,1,8,4,3,3,0,10.0,9.9,82.7,8.7,,,,6.0,300.0,7.1,,46.9,6.0,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2000,1,0,,0,0,,1,1,1,12,,,2025-02-17 12:23:29,1,456355,367921,53.2054,-1.157726,2017-02-14 09:44:41
1005610,20,20003,30009216,0,,,0,1,3,3,17,0,6.0,8.5,50.0,6.0,,,,6.0,290.0,7.0,,50.0,6.0,,,,,,,,,,5,,,,,Pay and Play,Public Access,Commercial Management,Commercial,0,0,0,0,0,0,0,0,0,0,0,,1983,0,1,2008,1,0,,1,1,1,12,2024-11-01,302,2025-05-20 10:04:19,1,525068,323143,52.79139,-0.146709,2017-02-14 10:14:08
1005638,20,20007,30009217,,,0,,,,,3,0,,,,,,,,5.1,1200.0,,20.0,79.8,5.1,,,,,,,,,,5,Reopened on Active Places 15/07/2025. GLL,Greenwich Leisure Limited,,,Pay and Play,Public Access,Trust,Trust,1,1,1,1,1,1,1,1,1,1,0,"Lift, Hoist, Parking: 5 Bays",1984,0,0,,1,0,,1,1,1,12,2025-07-15,502,2025-11-07 16:27:19,1,497507,373082,53.24583,-0.5402102,2017-02-14 10:37:29
30004548,20,20006,30009219,,,,,,,,12,1,,,,,,1.0,1.0,6.0,73.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,1,1,0,0,0,0,0,,1999,1,0,,0,0,,1,1,1,12,,,2025-11-12 15:20:58,1,622169,305996,52.60632,1.279699,2017-02-14 10:51:13
1005420,20,20006,30009220,,,,,,,,12,1,,,,,,1.0,1.0,6.0,90.0,,,,,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,0,,1987,0,0,,1,0,,1,2,3,10,,,2025-10-08 12:42:50,1,614328,247723,52.08635,1.12694,2017-02-14 10:58:49
6008365,20,20006,30009221,,,,,,,,12,0,,,,,,1.0,1.0,5.0,80.0,,,,,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,Community Organisation,Others,1,0,1,1,1,1,1,1,1,1,0,,1975,1,0,,1,1,2012,1,1,1,12,,,2025-09-10 07:28:49,1,608838,248612,52.09644,1.047488,2017-02-14 11:23:47
1206428,20,20006,30009222,,,,,,,,12,0,,,,,,4.0,1.0,4.5,70.0,,,,,,,,,,,,,,3,Used by Kesgrave Panthers.,,,,Sports Club / Community Association,Public Access,Community Organisation,Others,1,1,1,1,1,1,1,1,1,1,0,,1990,0,0,,1,0,,2,1,1,12,,,2025-04-24 11:20:21,1,621974,245185,52.06057,1.236715,2017-02-14 11:24:59
6004002,20,20006,30009223,,,,,,,,12,1,,,,,,1.0,1.0,5.0,78.0,,,,,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,Community Organisation,Others,1,0,1,1,1,1,1,1,0,1,0,,1977,1,1,1978,1,1,2009,1,1,1,12,,,2025-09-01 14:05:38,1,625189,315198,52.68766,1.330494,2017-02-14 11:45:25
1206738,20,20003,30009224,0,,,0,6,4,3,9,0,1.5,8.0,76.0,8.0,,,,6.0,251.0,8.0,,51.0,6.0,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,1,1,1,0,1,0,0,0,0,,2005,0,0,,1,0,,1,1,1,12,,,2025-05-15 09:18:40,1,621130,310380,52.64609,1.267313,2017-02-14 12:29:56
1045062,20,20007,30009225,,,0,,,,,3,1,,,,,,,,6.0,2000.0,,20.0,65.0,6.0,,,,,,,,,,3,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,0,,2008,0,1,2017,0,0,,1,1,1,12,,,2026-01-06 14:02:10,1,547461,191810,51.60583,0.1280273,2017-02-14 12:38:10
30005273,20,20004,30015714,0,,,0,,,,17,0,,,,,,,,1.0,100.0,,,,,,,,,,,,,,3,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,0,,2015,0,0,,1,0,,1,1,1,12,,,2025-05-02 10:33:46,1,580046,186914,51.55239,0.5955872,2018-06-08 11:21:36
6004520,20,20004,70000106,0,,,0,,,,17,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2014,0,0,,0,0,,1,1,1,12,,,2025-09-05 12:09:55,1,409174,334231,52.90546,-1.865032,2024-03-22 09:15:13
50000095,20,20004,70000169,0,,,0,,,,9,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2015,0,0,,0,0,,1,1,1,12,,,2025-06-10 11:58:55,1,335481,391824,53.41927,-2.972254,2024-04-10 08:43:13
6017239,20,20006,30009861,,,,,,,,12,1,,,,,,1.0,1.0,5.5,83.0,,,,,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,Community Organisation,Others,1,0,1,1,1,1,1,1,1,1,0,,2000,1,0,,1,0,,2,1,1,12,,,2025-08-22 11:51:50,1,612002,250759,52.11451,1.094931,2017-02-27 14:58:47
30005308,20,20005,30009823,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,11.0,0,0.0,11.0,1,17.0,39.0,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,1,0,0,0,0,0,,2000,1,0,,0,0,,1,1,1,12,,,2025-12-17 12:09:07,1,360843,212468,51.80947,-2.569364,2017-02-27 10:55:17
6000815,20,20004,70000629,0,,,0,,,,3,0,,,,,,,,4.0,100.0,,,,,,,,,,,,,,3,,Central Swindon North Parish Council ,2024-07-01,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2024,0,0,,0,0,,1,1,1,12,,,2025-08-18 12:51:52,1,413194,186518,51.57738,-1.810972,2024-07-10 08:57:11
6000815,20,20007,70000630,,,0,,,,,3,1,,,,,,,,7.0,1200.0,,16.0,100.0,7.0,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,0,,2023,0,0,,1,1,2024,2,1,1,12,,,2025-08-18 12:51:52,1,413194,186518,51.57738,-1.810972,2024-07-10 08:57:11
30005273,20,20005,30009776,,1,,,,,,,,,,,,,,,,,,,,,1,1.0,4.5,0,0.0,7.5,1,5.0,18.0,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,0,1.3km all-ability trail is on site.,2000,1,0,,1,0,,2,1,1,12,,,2025-05-02 10:33:46,1,580046,186914,51.55239,0.5955872,2017-02-24 12:52:30
30009778,20,20005,30026142,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,7.7,0,0.0,0.0,0,0.0,7.7,3,,,,,Free Public Access,Public Access,Other,Others,0,0,0,0,0,0,0,0,0,0,0,,1998,0,0,,0,0,,1,1,1,12,,,2025-05-06 08:46:26,1,374978,274020,52.36367,-2.368879,2021-08-16 17:17:19
30009786,20,20005,30026160,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,6.0,0,0.0,4.9,1,4.3,15.2,5,Reopened on Active Places 30/04/2024. data correction,,,,Free Public Access,Public Access,Other,Others,0,0,0,0,0,0,0,0,0,0,0,,1992,0,0,,0,0,,1,1,1,12,2022-08-02,201,2024-04-30 15:19:58,1,377892,272906,52.35379,-2.32601,2021-08-17 14:38:58
6009657,20,20004,70000773,0,,,0,,,,16,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,0,0,0,0,0,,2023,0,0,,0,0,,1,1,1,12,,,2025-10-17 09:34:40,1,464953,428335,53.74737,-1.016546,2024-07-31 08:43:14
50000440,20,20004,70001039,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2024,0,0,,0,0,,1,1,1,12,,,2025-10-10 15:20:05,1,527295,104538,50.82639,-0.193955,2024-09-16 14:03:43
30005284,20,20005,30009790,,1,,,,,,,,,,,,,,,,,,,,,1,6.4,9.6,0,0.0,21.02,1,34.3,71.32,3,,,,,Free Public Access,Public Access,Other,Others,1,0,1,1,1,1,1,1,0,1,0,Cycle hire available. Trampers available for hire. ,1999,0,0,,0,0,,1,1,1,12,,,2025-12-10 12:26:01,1,485506,487774,54.27848,-0.6882892,2017-02-24 14:18:35
30005302,20,20005,30009814,,0,,,,,,,,,,,,,,,,,,,,,1,5.7,0.0,0,0.0,0.0,1,2.6,8.3,3,Several different trails.,,,,Pay and Play,Public Access,Sport Club,Others,0,0,0,0,0,0,0,0,0,0,0,,1999,0,0,,1,0,,1,1,1,12,,,2024-11-25 11:39:54,1,397039,390372,53.41017,-2.046007,2017-02-27 10:00:15
50000561,20,20005,70001354,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,2.0,0,0.0,2.0,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2023,0,0,,0,0,,1,1,1,12,,,2024-11-19 16:18:53,1,435056,389706,53.40304,-1.474187,2024-11-19 16:18:53
1206456,20,20004,70001445,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2024,0,0,,0,0,,1,1,1,12,,,2024-12-02 16:23:09,1,395647,226607,51.93796,-2.064718,2024-12-02 16:17:37
6003309,20,20004,70001452,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2025,0,0,,0,0,,1,1,1,12,,,2025-05-09 14:05:41,1,418064,425454,53.7252,-1.727707,2024-12-03 11:21:56
50000598,20,20004,70001454,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,1,0,0,0,0,0,0,"Disability access is available at either end  with multiple exits, no toilets on site.",2015,0,1,2024,0,0,,1,1,1,12,,,2025-12-11 14:49:33,1,480321,135422,51.11247,-0.8539318,2024-12-03 15:02:36
30005277,20,20005,30009780,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,6.47,0,0.0,5.53,0,0.0,12.0,3,,,,,Registered Membership use,Public Access,Other,Others,0,0,0,0,0,0,0,0,0,0,0,,2009,1,0,,0,0,,1,1,1,12,,,2025-01-27 11:07:02,1,491394,228420,51.94679,-0.6716751,2017-02-24 13:24:12
30005276,20,20005,30009779,,0,,,,,,,,,,,,,,,,,,,,,1,1.4,1.1,0,0.0,0.0,1,13.3,15.8,3,,,,,Free Public Access,Public Access,Other,Others,0,0,0,1,1,0,1,0,1,0,0,,2000,1,0,,0,0,,1,1,1,12,,,2024-12-20 14:51:28,1,334831,277703,52.39346,-2.959111,2017-02-24 13:19:27
6011950,20,20004,70001742,0,,,0,,,,17,1,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,1,1,1,0,0,0,0,0,0,,2014,0,0,,0,0,,2,1,1,12,,,2025-01-07 17:31:13,1,554117,192117,51.6068,0.2241956,2025-01-07 17:31:13
6001359,20,20004,70001756,0,,,0,,,,17,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Trust,Trust,0,0,0,0,0,0,0,0,0,0,0,,2014,0,0,,0,0,,1,1,1,12,,,2025-09-19 11:27:30,1,256301,132171,51.07083,-4.052429,2025-01-09 10:14:07
30005275,20,20005,30009778,,1,,,,,,,,,,,,,,,,,,,,,1,1.0,6.4,0,0.0,2.4,1,9.6,19.4,3,,,,,Pay and Play,Public Access,Other,Others,0,0,0,1,1,1,1,1,0,1,0,,2000,1,0,,0,0,,1,1,1,12,,,2025-01-13 13:38:53,1,288394,84743,50.65163,-3.580096,2017-02-24 13:10:27
