Site ID,Facility Type,Facility Subtype,Facility ID,Oval Track Lanes,Oval Track Length,Sprint Straight Length,Straight Track Lanes,Track Lanes,Track Length,Artificial Sports Lighting,Discuss Throw Facility,Hammer Throw Facility,High Jump Facility,Indoor Throw Net for Javelin,Indoor Throws Training - Cage,Infield Surface Type,Javelin Throw Facility,Long Jump Facility,Pole Vault Facility,Shot Put Facility,Steeplechase Water Jump,Track Surface Type,Triple Jump Facility,SpectatorAccom: Capacity Estimate,SpectatorAccom: Checked,SpectatorAccom: Shared Flag,SpectatorAccom: Designated Accessible,SpectatorAccom: Designated Accessible Covered,SpectatorAccom: Designated Accessible Uncovered,SpectatorAccom: Seating,SpectatorAccom: Seating Covered,SpectatorAccom: Seating Uncovered,SpectatorAccom: Standing,SpectatorAccom: Standing Covered,SpectatorAccom: Standing Uncovered,SpectatorAccom: Total Capacity,Operational Status,Operational Status Notes,Operator Name,Date Opened,Expected Opening Date,Accessibility Type (Text),Accessibility Type Group (Text),Management Type (Text),Management Type Group (Text),Disability: Activity Area,Disability: Changing Facilities,Disability: Doorways,Disability: Emergency Exits,Disability: Finding and reaching the entrance,Disability: Parking,Disability: Reception Area,Disability: Social Areas,Disability: Spectator Areas,Disability: Toilets,Changing Place Toilets,Disability Notes,Year Built,Year Built Estimated?,Is Refurbished?,Year Refurbished,Has changing rooms?,Are changing rooms refurbished?,Year changing rooms refurbished,Timing Type,Seasonality Type,Start Month,End Month,Closed Date,Closure Reason,Last Updated Date,Meets Active Places Criteria,Easting,Northing,Latitude,Longitude,Created Date
1004686,1,1004,4009317,8,0.0,0,0,,,1,0,0,0,,,11,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1973,0,0,,1,0,,3,1,1,12,2007-08-31,999,2007-10-23 00:00:00,0,340412,397918,53.47462,-2.899225,
1004721,1,1004,4009320,5,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1968,0,0,,1,2,,3,1,1,12,2005-06-01,999,2022-03-24 12:47:22,0,328184,387529,53.37973,-3.081061,
1005372,1,1004,4009351,8,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1959,0,2,,1,0,,3,1,1,12,2004-07-01,999,2023-09-07 13:22:56,0,381585,345340,53.00508,-2.275859,
1005688,1,1004,4009367,8,0.0,0,0,,,1,0,0,0,,,11,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1973,0,2,,1,2,,3,1,1,12,2005-09-01,999,2005-11-16 00:00:00,0,527830,136474,51.11331,-0.1751501,
1008392,1,1004,4009414,6,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Private Use,Private,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1976,0,2,,1,0,,3,1,1,12,2018-02-26,101,2024-02-20 08:28:57,0,327349,391151,53.41217,-3.094434,
1011312,1,1004,4009425,6,0.0,0,0,,,1,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1968,0,0,,1,0,,3,1,1,12,2008-01-01,999,2008-08-21 00:00:00,0,463927,411370,53.59504,-1.035588,
1011318,1,1004,4009431,6,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1973,0,1,2004,0,0,,3,1,1,12,2007-06-01,999,2023-08-17 09:44:23,0,313170,529349,54.65174,-3.347275,
1011336,1,1004,4009449,6,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Not Known,Not Known,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,,0,2,,1,2,,3,1,1,12,2000-01-01,999,2023-08-25 10:09:36,0,445214,520329,54.57617,-1.302077,
1011356,1,1004,4009469,6,0.0,0,0,,,1,0,0,0,,,11,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,,0,2,,1,2,,3,1,1,12,2005-01-01,999,2005-05-03 00:00:00,0,422300,255800,52.2,-1.675127,
1011373,1,1004,4009485,6,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Free Public Access,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1950,0,0,,1,0,,3,1,1,12,2008-01-01,999,2008-08-21 00:00:00,0,387120,412117,53.60548,-2.196118,
1011386,1,1004,4009498,6,0.0,0,0,,,1,0,0,0,,,11,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Not Known,Not Known,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,2003,0,2,,1,2,,3,1,1,12,2005-04-01,999,2005-03-24 00:00:00,0,445859,341632,52.97011,-1.318594,
1103454,1,1004,4009506,8,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Sports Club / Community Association,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,2000,1,2,,1,2,,2,1,1,12,2005-01-01,999,2023-05-11 13:36:13,0,331501,444983,53.89649,-3.043873,
1011415,1,1004,4009527,6,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Registered Membership use,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1990,0,2,,1,2,,1,1,1,12,2006-01-01,999,2023-10-09 11:25:57,0,500807,349775,53.03579,-0.4980785,
1011422,1,1004,4009534,6,0.0,0,0,,,1,0,0,0,,,11,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,5,In disrepair.,,,,Sports Club / Community Association,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1980,0,0,,1,1,2011,3,1,1,12,2010-01-01,999,2024-03-05 12:14:36,0,317946,469065,54.1109,-3.256609,
1011427,1,1004,4009539,6,0.0,0,0,,,1,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1975,0,0,,1,0,,3,1,1,12,2006-08-01,999,2023-09-29 11:35:45,0,331019,331373,52.8754,-3.026353,
1011449,1,1004,4009561,6,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,,0,2,,1,2,,3,1,1,12,2005-05-01,999,2005-04-25 00:00:00,0,325720,390191,53.40332,-3.118723,
1011453,1,1004,4009565,6,0.0,0,0,,,1,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Registered Membership use,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1950,0,1,2003,1,0,,3,1,1,12,2008-02-12,999,2008-02-12 00:00:00,0,366016,400442,53.49959,-2.513771,
1011483,1,1004,4009595,6,0.0,0,0,,,1,0,0,0,,,11,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1987,0,0,,1,2,,3,1,1,12,2006-01-01,999,2007-06-01 00:00:00,0,443134,412466,53.607,-1.349578,
1011492,1,1004,4009604,0,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,,0,2,,1,2,,3,1,1,12,2005-03-01,999,2023-11-22 10:18:07,0,449671,533792,54.69673,-1.23086,
1011507,1,1004,4009618,6,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1980,0,0,,1,0,,3,1,1,12,2007-09-01,999,2008-05-13 00:00:00,0,426058,542805,54.7795,-1.596406,
1011516,1,1004,4009627,6,0.0,0,0,,,1,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1950,0,0,,1,0,,3,1,1,12,2007-07-07,999,2008-06-19 00:00:00,0,456084,402682,53.51786,-1.155628,
1011518,1,1004,4009629,5,0.0,0,0,,,1,0,0,0,,,11,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,,0,2,,1,2,,3,1,1,12,1980-01-01,999,2004-12-10 00:00:00,0,549580,184438,51.53903,0.1554641,
1011528,1,1004,4009639,6,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Sports Club / Community Association,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1950,0,0,,1,1,1980,3,1,1,12,2002-01-01,999,2006-09-13 00:00:00,0,336802,396834,53.46445,-2.9534,
1011546,1,1004,4009657,8,0.0,0,0,,,1,0,0,0,,,11,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1950,0,1,1995,1,1,1995,3,1,1,12,2008-07-31,999,2008-07-31 00:00:00,0,398493,312341,52.70875,-2.023738,
1011572,1,1004,4009683,6,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1964,0,1,2004,1,0,,3,1,1,12,2009-12-18,999,2010-02-03 00:00:00,0,341295,398082,53.4762,-2.885954,
1005965,1,1004,4026274,6,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1974,0,0,,1,0,,3,1,1,12,2006-12-17,999,2007-03-12 00:00:00,0,442755,381465,53.3284,-1.359511,
1004570,1,1004,4027374,8,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1991,0,2,,1,2,,3,1,1,12,2005-01-01,999,2023-01-23 13:19:02,0,613740,159808,51.29726,1.064553,
1006763,1,1004,4028202,4,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Sports Club / Community Association,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1989,0,0,,1,2,,3,1,1,12,2005-02-01,999,2023-05-05 15:34:38,0,419679,528421,54.65053,-1.696535,
1010913,1,1004,4028757,0,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Not Known,Not Known,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,,0,2,,1,2,,3,1,1,12,2005-12-01,999,2023-10-10 16:06:15,0,386207,342797,52.98235,-2.206885,
1005772,1,1004,4028760,7,0.0,0,0,,,1,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Registered Membership use,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,,0,2,,1,2,,2,1,1,12,2005-03-01,999,2023-10-05 14:08:39,0,479724,262728,52.25698,-0.8334147,
1014778,1,1004,4029511,5,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Free Public Access,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1925,0,0,,1,1,2005,1,1,1,12,2005-01-01,999,2022-12-13 12:45:39,0,404064,280367,52.4213,-1.941651,
1014811,1,1004,4029570,0,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Free Public Access,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,,0,2,,2,2,,3,1,1,12,2004-01-01,999,2006-10-19 00:00:00,0,374520,402006,53.51413,-2.38571,
1103285,1,1004,4029627,5,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1980,0,0,,1,0,,3,1,1,12,2009-01-01,999,2009-04-01 00:00:00,0,442067,541089,54.763,-1.347765,
1015380,1,1004,4029676,4,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,"Re-opened on Active Places 17/05/2018
Informed that the facility is still open.",,,,Private Use,Private,School/College/University (in house),Education,0,0,0,0,0,0,0,0,0,0,2,,2000,0,0,,1,0,,1,1,1,12,2019-01-01,101,2023-12-12 12:43:16,0,440887,390151,53.40663,-1.386427,
1202312,1,1004,4029678,6,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,1,1,0,1,1,1,0,0,0,0,0,,1960,0,0,,1,2,,1,1,1,12,2006-01-01,999,2024-03-08 14:11:53,0,515005,431692,53.76891,-0.2566249,
1202421,1,1004,4029679,4,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Sports Club / Community Association,Public Access,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1943,0,0,,1,2,,1,1,1,12,2004-01-01,999,2023-04-20 10:43:31,0,529871,176557,51.47309,-0.131446,
1200837,1,1004,4029705,7,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Private Use,Private,Not Known,Not Known,0,0,0,0,0,0,0,0,0,0,2,,1930,0,0,,1,0,,3,1,1,12,2013-04-01,999,2014-03-20 00:00:00,0,351194,386732,53.3752,-2.735066,
1103481,1,1004,4070384,6,0.0,0,0,,,0,0,0,0,,,11,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Sports Club / Community Association,Public Access,Not Known,Not Known,1,0,1,0,1,0,0,0,0,0,0,,1922,0,2,,2,2,,2,1,1,12,2003-01-01,999,2023-07-17 16:19:11,0,339606,387236,53.37853,-2.909325,
1042120,1,1004,4100709,8,400.0,100,6,,,0,0,0,0,,,11,0,0,0,0,0,11,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Pay and Play,Public Access,Sport Club,Others,1,1,1,1,1,1,1,0,0,1,1,,2013,0,0,,1,0,,2,1,1,12,,,2025-10-31 09:54:04,1,329704,136163,51.12043,-3.005759,
1040075,1,1004,4101438,6,400.0,110,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,City Academy,2010-02-01,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,1,,2010,0,0,,1,0,,2,1,1,12,,,2025-02-11 12:17:10,1,361625,174154,51.46505,-2.553801,
6007444,1,1004,4101671,6,400.0,110,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,Ramps,2012,0,0,,1,0,,2,1,1,12,,,2025-06-16 10:48:30,1,419647,586765,55.1748,-1.693084,
1042718,1,1004,4107724,6,400.0,110,8,,,0,1,1,0,,,11,1,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,0,1,1,1,0,0,0,0,0,0,,1996,0,0,,1,0,,1,1,1,12,,,2025-07-04 13:30:14,1,405411,283320,52.44783,-1.921805,
1040403,1,1004,4109046,6,400.0,100,6,,,1,1,1,1,,,11,1,1,1,1,0,19,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,MOD,Others,1,1,1,1,1,1,1,1,1,1,0,,2000,1,0,,1,0,,2,1,1,12,,,2025-07-03 13:24:33,1,426475,455540,53.99524,-1.597659,
1042766,1,1004,4109082,6,400.0,100,6,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,0,1,1,1,1,0,0,0,0,0,,1960,0,0,,1,0,,2,1,1,12,,,2025-07-08 14:44:42,1,433208,421595,53.68977,-1.498615,
1037583,1,1004,4109489,8,400.0,100,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,1,0,,0,0,,224,0,,0,0,224,3,,Everyone Active,,,Sports Club / Community Association,Public Access,Commercial Management,Commercial,1,1,1,1,1,1,1,1,0,1,0,,2011,0,0,,1,0,,2,1,1,12,,,2025-09-03 12:07:13,1,569747,189498,51.57879,0.4484359,
1043259,1,1004,4110245,8,400.0,110,8,,,1,0,0,1,,,18,0,1,0,0,0,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,Lifts,2011,0,0,,1,0,,2,1,1,12,,,2025-05-16 10:42:54,1,405608,442623,53.87979,-1.916182,
1011416,1,1004,4111777,6,400.0,110,6,,,1,0,0,1,,,11,0,1,0,1,0,18,1,0,1,0,,0,0,,150,0,,0,0,150,3,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,0,0,0,1,0,,2011,0,0,,1,1,2011,2,1,1,12,,,2025-05-12 12:48:32,1,534030,197375,51.65919,-0.0636654,
1008006,1,1004,4111932,8,400.0,110,8,,,0,1,1,1,,,11,1,1,1,1,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,"8 straight track lanes, a Synthetic surface, triple jump facilities and pole vault facilities. Discus cage not updated to competition height requirements. Shot putt circle, javelin area.  Steeple chase hurdles and water jump (covered). No spectator seating or canopy cover.
",,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,2011,0,0,,1,0,,2,1,1,12,,,2025-07-07 14:18:03,1,497181,368899,53.20831,-0.5463541,
1008417,1,1004,4111948,8,400.0,110,8,,,1,1,1,1,,,18,1,1,1,0,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,Infield = AGP - throwing cage and javelin runup face playing field,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2011,0,0,,1,0,,2,1,1,12,,,2024-12-05 14:51:41,1,434193,392357,53.42692,-1.486885,
1200701,1,1006,4113942,,,,,3,99.3,0,0,0,0,,,,0,0,0,0,,19,0,0,0,0,,0,0,,0,0,,0,0,0,3,Actually a sprint track,,2012-10-01,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2011,0,0,,1,0,,2,1,1,12,,,2025-09-04 13:57:55,1,340097,367213,53.19862,-2.898163,
1044959,1,1004,4114520,6,400.0,100,6,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,Lampton Leisure,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,0,2 bays,2011,0,1,2018,1,0,,2,1,1,12,,,2025-03-07 09:11:24,1,515575,177166,51.48166,-0.3369829,
1004145,1,1004,4115355,6,400.0,100,6,,,0,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,3,Track surface is dolomite.,,,,Registered Membership use,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,0,Automatic doors.,1980,0,1,2012,1,0,,2,1,1,12,,,2025-01-17 09:36:53,1,432293,563596,54.96596,-1.49715,
1045557,1,1004,4116508,6,400.0,110,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,Sport Club,Others,1,1,1,1,1,1,1,1,1,1,0,,1992,0,0,,1,1,2013,2,1,1,12,,,2025-07-30 09:05:37,1,513981,206606,51.74657,-0.3503653,
1045586,1,1004,4116705,8,400.0,110,10,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,Additional two lanes on back straight.,,,,Sports Club / Community Association,Public Access,Sport Club,Others,1,1,1,1,1,1,1,1,1,1,0,,2000,0,0,,1,0,,2,1,1,12,,,2025-04-08 13:33:14,1,381279,272689,52.35196,-2.27627,
1204106,1,1004,4117234,6,400.0,110,6,,,0,1,1,1,,,11,1,1,1,0,0,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,Throwing cage situated on playing field.,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,0,1,1,0,,2011,0,0,,1,0,,2,1,1,12,,,2025-10-27 10:40:38,1,584546,188462,51.56484,0.6612284,
1051995,1,1004,4126778,8,0.0,0,0,,,1,0,0,0,,,11,0,0,0,0,0,19,0,0,0,0,,0,0,,0,0,,0,0,0,5,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,2,,1989,0,1,2013,1,0,,2,1,1,12,2019-05-22,101,2023-08-21 09:20:16,0,389097,298915,52.58794,-2.162356,
1008772,1,1004,4126933,6,400.0,100,8,,,0,0,0,0,,,11,0,0,0,0,0,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,6-lane/8-straight athletics track with external field areas,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,2013,0,0,,1,0,,2,1,1,12,,,2025-04-29 07:24:11,1,492600,166900,51.39359,-0.6704311,
1009452,1,1004,4127364,8,400.0,100,8,,,1,0,0,0,,,11,1,1,1,0,0,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,tues and thurs eve used by club,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,2004,0,0,,1,1,2013,2,1,1,12,,,2024-10-01 08:40:57,1,529623,160694,51.33057,-0.1408101,
1059387,1,1004,4135639,8,400.0,110,10,,,1,1,1,1,,,11,1,1,1,0,1,18,1,1,1,0,,1,0,,584,0,,0,0,585,3,eight-lane 400m track,Everyone Active,,,Pay and Play,Public Access,Commercial Management,Commercial,1,1,1,1,1,1,1,1,1,1,1,,2015,0,0,,1,0,,2,1,1,12,,,2024-09-12 06:41:53,1,451173,516845,54.5443,-1.210502,
1008269,1,1004,4148306,8,400.0,110,10,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,New Athletics track,,2015-01-01,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,"Parking: 10 disabled parking bays adjacent to the Sports Centre
Reception Desk: hearing induction loop available
Accessible changing rooms with toilet and shower in both wet and dry sides
",2014,0,0,,1,0,,2,1,1,12,,,2025-10-28 10:53:52,1,342613,407115,53.55753,-2.867754,
6005604,1,1004,30000076,6,400.0,100,4,,,0,0,0,0,,,11,0,0,0,0,0,11,0,0,0,0,,0,0,,0,0,,0,0,0,3,100m straight track,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2015,0,0,,1,0,,2,1,1,12,,,2025-05-20 13:36:37,1,499972,408019,53.5593,-0.4922168,2015-11-13 11:49:07
1008629,1,1006,30000243,,,,,4,40.0,0,0,0,0,,,,0,0,0,0,,18,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2000,0,0,,1,0,,2,1,1,12,,,2025-10-29 13:02:24,1,398083,290445,52.51191,-2.02967,2015-11-26 14:43:42
1041361,1,1004,30001379,8,400.0,100,10,,,1,1,1,1,,,11,1,1,1,1,1,18,1,1,1,0,,1,0,,5000,0,,0,0,5001,3,"Also has indoor athletics track:
Oval - 200m 4 lanes
Straight - 60m 8 lanes
Re-opened on Active Places 25/01/2017
Validated site and said athletics track was operational. ",Greenwich Leisure Limited,,,Pay and Play,Public Access,Trust,Trust,1,1,1,1,1,1,1,1,1,1,0,,2002,0,1,2020,1,1,2020,2,1,1,12,,,2025-04-16 08:28:46,1,386652,398673,53.48462,-2.202608,2016-02-11 16:47:25
1004828,1,1004,30002186,8,400.0,120,8,,,1,1,1,1,,,11,1,1,1,1,1,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,Indoor Sprint track 130m Straight.,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,1997,0,1,2015,1,1,2015,2,1,1,12,,,2025-11-27 16:44:18,1,376987,164739,51.38123,-2.332056,2016-03-16 15:25:06
30002954,1,1004,30002865,4,400.0,100,4,,,0,0,0,1,,,11,1,1,0,1,0,19,0,0,1,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,Community Organisation,Others,1,1,1,1,0,1,0,0,0,0,0,,2000,1,0,,0,0,,1,1,1,12,,,2025-07-31 13:36:46,1,471323,380415,53.3159,-0.9308649,2016-04-21 11:15:50
1015208,1,1006,30002924,,,,,6,70.0,1,0,0,0,,,,0,1,0,0,,18,1,0,0,0,,0,0,,0,0,,0,0,0,3,,Black Prince Community Trust,,,Sports Club / Community Association,Public Access,Trust,Trust,1,1,1,1,1,1,1,1,1,1,0,,2012,0,0,,1,0,,2,1,1,12,,,2025-09-05 08:39:28,1,530964,178624,51.49141,-0.1149553,2016-04-22 14:29:01
30002996,1,1007,30002976,,,,,,,0,0,0,0,,,,0,1,0,0,,,0,0,0,0,,0,0,,0,0,,0,0,0,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,0,1,1,1,1,1,1,1,1,0,,2016,0,0,,1,0,,2,1,1,12,,,2025-04-24 08:40:07,1,564085,194835,51.62841,0.3692864,2016-04-25 15:58:13
